timestamp,quad_x,quad_y,quad_z,quad_vx,quad_vy,quad_vz,quad_yaw,quad_omgx,quad_omgy,quad_omgz,landing_pad_x,landing_pad_y,landing_pad_z,landing_pad_vx,landing_pad_vy,landing_pad_vz,landing_pad_yaw,landing_pad_true_x,landing_pad_true_y,landing_pad_true_z,landing_pad_true_vx,landing_pad_true_vy,landing_pad_true_vz,landing_pad_true_yaw
582.402,0.0181783141566787,-0.02219157825747553,6.359,-0.02,0.02,-0.9,1.5644969326120355,5.828993929790051e-05,-0.0005721673533874979,-0.0023232155149160052,-2.220856378319995,0.3274743375789645,-0.027396777401123718,0.3114462909619781,4.041596462956569,0.0,1.4938881059217657,-2.055730500830946,0.1416453524496261,0.0,0.30680563080410894,2.98409002216826,0.0,1.4683425181405398
582.501,0.018178314326240397,-0.022191578326455463,6.447,-0.01,0.02,-0.85,1.5645694309521951,0.000429751584674725,0.0004895918337757015,-5.329331359823957e-05,-2.146571803774467,0.6828501005391319,0.06284558109467309,-0.01602249788253853,4.372087845203046,0.0,1.5744610349896808,-2.0160117253368948,0.43968703873166554,0.0,0.05740536658651206,2.99927120155869,0.0,1.5516588915702632
582.6,0.018178314573324528,-0.022191578553969027,6.53,-0.01,0.02,-0.79,1.564560158238981,0.0,0.0,0.0,-2.188271992825259,1.2309857744213497,0.025675783008574142,-0.6856793173630913,4.992847884925368,0.0,1.7072749039489548,-2.002186666229235,0.679855798715041,0.0,-0.14248483112134644,2.9964347181433353,0.0,1.6183119903143757
582.7,0.018178314964510278,-0.022191579031313413,6.606,-0.01,0.02,-0.73,1.5689018390283476,0.009792158892924849,0.0015181077518779031,0.1260510238573998,-2.230173945889768,1.714937668402589,-0.05710992842672743,-1.100326995320167,5.31904160460269,0.0,1.7747846723196794,-2.007443505169024,0.9804864583838908,0.0,-0.39135392811376013,2.9741831360439654,0.0,1.7016283637449765
582.8,0.018178314955856312,-0.022191579750265422,6.675,-0.01,0.01,-0.65,1.6033031801369528,0.005529606028760903,0.009815687489721227,0.489777436060108,-2.284626584096047,2.0615000791454627,0.029817230323452317,-1.5459111318236547,5.221007044355564,0.0,1.8586661939588724,-2.037700597225984,1.2796368156773896,0.0,-0.637507955639611,2.9312977636452184,0.0,1.7849447371761875
582.903,0.01817831493561739,-0.022191579623623614,6.737,-0.01,0.01,-0.55,1.6687681386854984,-0.003099966687618092,0.012425384550069373,0.7417625423026698,-2.4087161297801605,2.399609772014163,0.05025581312375858,-2.012426929257726,5.022919420399195,0.0,1.9518619390079337,-2.1067017524982217,1.633742676598206,0.0,-0.9269064715542534,2.8530277324284405,0.0,1.8849243852944804
583.0,0.018178315303632786,-0.022191579549020624,6.789,-0.01,0.01,-0.46,1.7404110143568854,-0.0038649821222729425,0.007473493903845631,0.7292956866475786,-2.4826308291220722,2.505105916209171,0.2306169321042547,-2.3176085857444213,4.318886878540585,0.0,2.063310333648052,-2.1722039083010034,1.8652197448283772,0.0,-1.1148706709498604,2.784957205726486,0.0,1.9515774840405824
583.1,0.018178315594126193,-0.02219158007537647,6.832,-0.01,0.01,-0.36,1.8223008076336724,-0.003434970820781665,0.007011991302184205,0.8891901827670373,-2.6272127540635473,2.8505657922943963,0.046108839906680354,-2.430735209579794,4.262966362326505,0.0,2.0890143436512236,-2.2755169966770206,2.1475897745035417,0.0,-1.3427675563348858,2.6825171270184085,0.0,2.0348938574739273
583.2,0.018178315384086652,-0.022191580132859823,6.864,0.0,0.01,-0.25,1.90995912353066,-0.0011469792565534393,0.003979620320905881,0.8165963672855627,-2.866166275061278,3.140333374066704,-0.07224011662746957,-2.902427882136731,3.9301801586769076,0.0,2.2068950443602198,-2.401970550576385,2.4203826017457013,0.0,-1.5613489051083846,2.561466915331824,0.0,2.1182102309041335
583.301,0.018178315562302316,-0.022191579482887747,6.884,0.0,0.01,-0.15,1.9823269108918051,0.00023458587533760973,-0.004539550683408759,0.7664926603365604,-3.004091716030804,3.293790683550805,0.14796260444754644,-3.0629083589536097,3.3024787073035493,0.0,2.31857583090458,-2.583014062400174,2.7324328653153205,0.0,-1.809219955675297,2.392832270662265,0.0,2.2181898790091386
